npz,station,event_id,magnitude,window_type,status
ev_KO_MERS_.emsc_event_20230310_0000312.npz,KO.MERS,quakeml:eu.emsc/event/20230310_0000312,2.2,event,ok
ev_KO_URFA_.emsc_event_20230310_0000288.npz,KO.URFA,quakeml:eu.emsc/event/20230310_0000288,2.0,event,ok
ev_KO_SARI_.emsc_event_20230310_0000241.npz,KO.SARI,quakeml:eu.emsc/event/20230310_0000241,3.8,event,ok
ev_KO_MERS_.emsc_event_20230310_0000266.npz,KO.MERS,quakeml:eu.emsc/event/20230310_0000266,2.4,event,ok
ev_KO_GULA_.emsc_event_20230310_0000199.npz,KO.GULA,quakeml:eu.emsc/event/20230310_0000199,2.6,event,ok
ev_KO_TAHT_.emsc_event_20230310_0000204.npz,KO.TAHT,quakeml:eu.emsc/event/20230310_0000204,3.4,event,ok
ev_KO_TAHT_.emsc_event_20230310_0000218.npz,KO.TAHT,quakeml:eu.emsc/event/20230310_0000218,2.0,event,ok
,KO.DYBB,quakeml:eu.emsc/event/20230310_0000199,2.6,event,gap
ev_KO_YESY_.emsc_event_20230310_0000199.npz,KO.YESY,quakeml:eu.emsc/event/20230310_0000199,2.6,event,ok
,KO.CEYT,quakeml:eu.emsc/event/20230310_0000199,2.6,event,gap
,KO.TAHT,quakeml:eu.emsc/event/20230310_0000199,2.6,event,gap
ev_KO_BNN_.emsc_event_20230310_0000199.npz,KO.BNN,quakeml:eu.emsc/event/20230310_0000199,2.6,event,ok
,KO.DARE,quakeml:eu.emsc/event/20230310_0000199,2.6,event,gap
ev_KO_URFA_.emsc_event_20230310_0000199.npz,KO.URFA,quakeml:eu.emsc/event/20230310_0000199,2.6,event,ok
,KO.SARI,quakeml:eu.emsc/event/20230310_0000199,2.6,event,gap
ev_KO_MERS_.emsc_event_20230310_0000199.npz,KO.MERS,quakeml:eu.emsc/event/20230310_0000199,2.6,event,ok
ev_KO_GULA_.emsc_event_20230310_0000196.npz,KO.GULA,quakeml:eu.emsc/event/20230310_0000196,2.0,event,ok
,KO.DYBB,quakeml:eu.emsc/event/20230310_0000196,2.0,event,gap
ev_KO_SVRC_.emsc_event_20230310_0000199.npz,KO.SVRC,quakeml:eu.emsc/event/20230310_0000199,2.6,event,ok
ev_KO_YESY_.emsc_event_20230310_0000196.npz,KO.YESY,quakeml:eu.emsc/event/20230310_0000196,2.0,event,ok
,KO.CEYT,quakeml:eu.emsc/event/20230310_0000196,2.0,event,gap
,KO.TAHT,quakeml:eu.emsc/event/20230310_0000196,2.0,event,gap
,KO.SARI,quakeml:eu.emsc/event/20230310_0000196,2.0,event,gap
ev_KO_URFA_.emsc_event_20230310_0000196.npz,KO.URFA,quakeml:eu.emsc/event/20230310_0000196,2.0,event,ok
,KO.DARE,quakeml:eu.emsc/event/20230310_0000196,2.0,event,gap
ev_KO_BNN_.emsc_event_20230310_0000196.npz,KO.BNN,quakeml:eu.emsc/event/20230310_0000196,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230310_0000196.npz,KO.SVRC,quakeml:eu.emsc/event/20230310_0000196,2.0,event,ok
ev_KO_GULA_.emsc_event_20230310_0000177.npz,KO.GULA,quakeml:eu.emsc/event/20230310_0000177,2.0,event,ok
ev_KO_YESY_.emsc_event_20230310_0000177.npz,KO.YESY,quakeml:eu.emsc/event/20230310_0000177,2.0,event,ok
ev_KO_MERS_.emsc_event_20230310_0000196.npz,KO.MERS,quakeml:eu.emsc/event/20230310_0000196,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230310_0000177.npz,KO.DYBB,quakeml:eu.emsc/event/20230310_0000177,2.0,event,ok
ev_KO_BNN_.emsc_event_20230310_0000193.npz,KO.BNN,quakeml:eu.emsc/event/20230310_0000193,2.4,event,ok
ev_KO_YESY_.emsc_event_20230310_0000194.npz,KO.YESY,quakeml:eu.emsc/event/20230310_0000194,2.3,event,ok
ev_KO_GULA_.emsc_event_20230310_0000175.npz,KO.GULA,quakeml:eu.emsc/event/20230310_0000175,2.2,event,ok
ev_KO_MERS_.emsc_event_20230310_0000146.npz,KO.MERS,quakeml:eu.emsc/event/20230310_0000146,2.4,event,ok
ev_KO_MERS_.emsc_event_20230310_0000130.npz,KO.MERS,quakeml:eu.emsc/event/20230310_0000130,2.3,event,ok
ev_KO_BNN_.emsc_event_20230310_0000116.npz,KO.BNN,quakeml:eu.emsc/event/20230310_0000116,2.5,event,ok
ev_KO_SVRC_.emsc_event_20230310_0000091.npz,KO.SVRC,quakeml:eu.emsc/event/20230310_0000091,2.5,event,ok
ev_KO_MERS_.emsc_event_20230310_0000104.npz,KO.MERS,quakeml:eu.emsc/event/20230310_0000104,2.2,event,ok
ev_KO_URFA_.emsc_event_20230310_0000074.npz,KO.URFA,quakeml:eu.emsc/event/20230310_0000074,2.3,event,ok
ev_KO_GULA_.emsc_event_20230310_0000064.npz,KO.GULA,quakeml:eu.emsc/event/20230310_0000064,2.6,event,ok
ev_KO_URFA_.emsc_event_20230310_0000057.npz,KO.URFA,quakeml:eu.emsc/event/20230310_0000057,2.1,event,ok
ev_KO_YESY_.emsc_event_20230310_0000038.npz,KO.YESY,quakeml:eu.emsc/event/20230310_0000038,4.6,event,ok
ev_KO_CEYT_.emsc_event_20230310_0000025.npz,KO.CEYT,quakeml:eu.emsc/event/20230310_0000025,2.4,event,ok
ev_KO_DYBB_.emsc_event_20230309_0000315.npz,KO.DYBB,quakeml:eu.emsc/event/20230309_0000315,2.9,event,ok
ev_KO_SVRC_.emsc_event_20230310_0000005.npz,KO.SVRC,quakeml:eu.emsc/event/20230310_0000005,2.6,event,ok
ev_KO_DARE_.emsc_event_20230309_0000317.npz,KO.DARE,quakeml:eu.emsc/event/20230309_0000317,2.0,event,ok
ev_KO_BNN_.emsc_event_20230309_0000317.npz,KO.BNN,quakeml:eu.emsc/event/20230309_0000317,2.0,event,ok
ev_KO_GULA_.emsc_event_20230309_0000314.npz,KO.GULA,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_DYBB_.emsc_event_20230309_0000314.npz,KO.DYBB,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_MERS_.emsc_event_20230309_0000317.npz,KO.MERS,quakeml:eu.emsc/event/20230309_0000317,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230309_0000314.npz,KO.TAHT,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230309_0000317.npz,KO.SVRC,quakeml:eu.emsc/event/20230309_0000317,2.0,event,ok
ev_KO_YESY_.emsc_event_20230309_0000314.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230309_0000314.npz,KO.CEYT,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_SARI_.emsc_event_20230309_0000314.npz,KO.SARI,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_MERS_.emsc_event_20230309_0000314.npz,KO.MERS,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_DARE_.emsc_event_20230309_0000314.npz,KO.DARE,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230309_0000314.npz,KO.SVRC,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_URFA_.emsc_event_20230309_0000314.npz,KO.URFA,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_GULA_.emsc_event_20230309_0000313.npz,KO.GULA,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_BNN_.emsc_event_20230309_0000314.npz,KO.BNN,quakeml:eu.emsc/event/20230309_0000314,2.1,event,ok
ev_KO_DYBB_.emsc_event_20230309_0000313.npz,KO.DYBB,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_YESY_.emsc_event_20230309_0000313.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_SARI_.emsc_event_20230309_0000313.npz,KO.SARI,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230309_0000313.npz,KO.TAHT,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_DARE_.emsc_event_20230309_0000313.npz,KO.DARE,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_CEYT_.emsc_event_20230309_0000313.npz,KO.CEYT,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_MERS_.emsc_event_20230309_0000313.npz,KO.MERS,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230309_0000313.npz,KO.SVRC,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_BNN_.emsc_event_20230309_0000313.npz,KO.BNN,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_URFA_.emsc_event_20230309_0000313.npz,KO.URFA,quakeml:eu.emsc/event/20230309_0000313,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230309_0000311.npz,KO.DYBB,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_GULA_.emsc_event_20230309_0000311.npz,KO.GULA,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_CEYT_.emsc_event_20230309_0000311.npz,KO.CEYT,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_YESY_.emsc_event_20230309_0000311.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230309_0000311.npz,KO.TAHT,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_DARE_.emsc_event_20230309_0000311.npz,KO.DARE,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_URFA_.emsc_event_20230309_0000311.npz,KO.URFA,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_SARI_.emsc_event_20230309_0000311.npz,KO.SARI,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230309_0000311.npz,KO.SVRC,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_GULA_.emsc_event_20230309_0000306.npz,KO.GULA,quakeml:eu.emsc/event/20230309_0000306,2.0,event,ok
ev_KO_MERS_.emsc_event_20230309_0000311.npz,KO.MERS,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_BNN_.emsc_event_20230309_0000311.npz,KO.BNN,quakeml:eu.emsc/event/20230309_0000311,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230309_0000306.npz,KO.DYBB,quakeml:eu.emsc/event/20230309_0000306,2.0,event,ok
ev_KO_CEYT_.emsc_event_20230309_0000306.npz,KO.CEYT,quakeml:eu.emsc/event/20230309_0000306,2.0,event,ok
ev_KO_YESY_.emsc_event_20230309_0000306.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000306,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230309_0000306.npz,KO.TAHT,quakeml:eu.emsc/event/20230309_0000306,2.0,event,ok
ev_KO_SARI_.emsc_event_20230309_0000306.npz,KO.SARI,quakeml:eu.emsc/event/20230309_0000306,2.0,event,ok
ev_KO_URFA_.emsc_event_20230309_0000306.npz,KO.URFA,quakeml:eu.emsc/event/20230309_0000306,2.0,event,ok
ev_KO_URFA_.emsc_event_20230309_0000299.npz,KO.URFA,quakeml:eu.emsc/event/20230309_0000299,2.1,event,ok
ev_KO_YESY_.emsc_event_20230309_0000280.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000280,2.5,event,ok
ev_KO_GULA_.emsc_event_20230309_0000258.npz,KO.GULA,quakeml:eu.emsc/event/20230309_0000258,2.9,event,ok
ev_KO_DARE_.emsc_event_20230309_0000238.npz,KO.DARE,quakeml:eu.emsc/event/20230309_0000238,3.4,event,ok
ev_KO_DYBB_.emsc_event_20230309_0000228.npz,KO.DYBB,quakeml:eu.emsc/event/20230309_0000228,3.2,event,ok
ev_KO_SVRC_.emsc_event_20230309_0000211.npz,KO.SVRC,quakeml:eu.emsc/event/20230309_0000211,2.8,event,ok
ev_KO_YESY_.emsc_event_20230309_0000168.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000168,2.2,event,ok
ev_KO_YESY_.emsc_event_20230309_0000130.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000130,2.5,event,ok
ev_KO_TAHT_.emsc_event_20230309_0000130.npz,KO.TAHT,quakeml:eu.emsc/event/20230309_0000130,2.5,event,ok
ev_KO_GULA_.emsc_event_20230309_0000130.npz,KO.GULA,quakeml:eu.emsc/event/20230309_0000130,2.5,event,ok
ev_KO_SARI_.emsc_event_20230309_0000130.npz,KO.SARI,quakeml:eu.emsc/event/20230309_0000130,2.5,event,ok
ev_KO_DYBB_.emsc_event_20230309_0000130.npz,KO.DYBB,quakeml:eu.emsc/event/20230309_0000130,2.5,event,ok
ev_KO_CEYT_.emsc_event_20230309_0000130.npz,KO.CEYT,quakeml:eu.emsc/event/20230309_0000130,2.5,event,ok
ev_KO_CEYT_.emsc_event_20230309_0000124.npz,KO.CEYT,quakeml:eu.emsc/event/20230309_0000124,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230309_0000124.npz,KO.TAHT,quakeml:eu.emsc/event/20230309_0000124,2.0,event,ok
ev_KO_URFA_.emsc_event_20230309_0000124.npz,KO.URFA,quakeml:eu.emsc/event/20230309_0000124,2.0,event,ok
ev_KO_SARI_.emsc_event_20230309_0000113.npz,KO.SARI,quakeml:eu.emsc/event/20230309_0000113,2.2,event,ok
ev_KO_DARE_.emsc_event_20230309_0000093.npz,KO.DARE,quakeml:eu.emsc/event/20230309_0000093,2.1,event,ok
ev_KO_MERS_.emsc_event_20230309_0000053.npz,KO.MERS,quakeml:eu.emsc/event/20230309_0000053,2.5,event,ok
ev_KO_CEYT_.emsc_event_20230309_0000078.npz,KO.CEYT,quakeml:eu.emsc/event/20230309_0000078,2.3,event,ok
ev_KO_TAHT_.emsc_event_20230309_0000019.npz,KO.TAHT,quakeml:eu.emsc/event/20230309_0000019,2.0,event,ok
ev_KO_YESY_.emsc_event_20230309_0000032.npz,KO.YESY,quakeml:eu.emsc/event/20230309_0000032,2.1,event,ok
ev_KO_GULA_.emsc_event_20230509_0000224.npz,KO.GULA,quakeml:eu.emsc/event/20230509_0000224,2.3,event,ok
ev_KO_GULA_.emsc_event_20230509_0000194.npz,KO.GULA,quakeml:eu.emsc/event/20230509_0000194,2.3,event,ok
ev_KO_DARE_.emsc_event_20230309_0000005.npz,KO.DARE,quakeml:eu.emsc/event/20230309_0000005,2.0,event,ok
ev_KO_BNN_.emsc_event_20230509_0000145.npz,KO.BNN,quakeml:eu.emsc/event/20230509_0000145,2.8,event,ok
ev_KO_TAHT_.emsc_event_20230509_0000150.npz,KO.TAHT,quakeml:eu.emsc/event/20230509_0000150,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230509_0000136.npz,KO.CEYT,quakeml:eu.emsc/event/20230509_0000136,2.6,event,ok
ev_KO_DYBB_.emsc_event_20230509_0000047.npz,KO.DYBB,quakeml:eu.emsc/event/20230509_0000047,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230508_0000262.npz,KO.CEYT,quakeml:eu.emsc/event/20230508_0000262,2.8,event,ok
ev_KO_TAHT_.emsc_event_20230508_0000249.npz,KO.TAHT,quakeml:eu.emsc/event/20230508_0000249,2.1,event,ok
,KO.SVRC,quakeml:eu.emsc/event/20230508_0000239,2.0,event,gap
ev_KO_DYBB_.emsc_event_20230508_0000225.npz,KO.DYBB,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_GULA_.emsc_event_20230508_0000225.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_CEYT_.emsc_event_20230508_0000225.npz,KO.CEYT,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
,KO.TAHT,quakeml:eu.emsc/event/20230508_0000225,4.6,event,gap
ev_KO_SARI_.emsc_event_20230508_0000225.npz,KO.SARI,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_URFA_.emsc_event_20230508_0000225.npz,KO.URFA,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_BNN_.emsc_event_20230508_0000225.npz,KO.BNN,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_DARE_.emsc_event_20230508_0000225.npz,KO.DARE,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_MERS_.emsc_event_20230508_0000225.npz,KO.MERS,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_SVRC_.emsc_event_20230508_0000225.npz,KO.SVRC,quakeml:eu.emsc/event/20230508_0000225,4.6,event,ok
ev_KO_GULA_.emsc_event_20230508_0000231.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_URFA_.emsc_event_20230508_0000231.npz,KO.URFA,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_SARI_.emsc_event_20230508_0000231.npz,KO.SARI,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230508_0000231.npz,KO.TAHT,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230508_0000231.npz,KO.DYBB,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_CEYT_.emsc_event_20230508_0000231.npz,KO.CEYT,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_DARE_.emsc_event_20230508_0000231.npz,KO.DARE,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_BNN_.emsc_event_20230508_0000231.npz,KO.BNN,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230508_0000231.npz,KO.SVRC,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_MERS_.emsc_event_20230508_0000231.npz,KO.MERS,quakeml:eu.emsc/event/20230508_0000231,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230508_0000217.npz,KO.DYBB,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_CEYT_.emsc_event_20230508_0000217.npz,KO.CEYT,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_GULA_.emsc_event_20230508_0000217.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_TAHT_.emsc_event_20230508_0000217.npz,KO.TAHT,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_URFA_.emsc_event_20230508_0000217.npz,KO.URFA,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_DARE_.emsc_event_20230508_0000217.npz,KO.DARE,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_BNN_.emsc_event_20230508_0000217.npz,KO.BNN,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_SARI_.emsc_event_20230508_0000217.npz,KO.SARI,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_MERS_.emsc_event_20230508_0000217.npz,KO.MERS,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_SVRC_.emsc_event_20230508_0000217.npz,KO.SVRC,quakeml:eu.emsc/event/20230508_0000217,2.8,event,ok
ev_KO_DYBB_.emsc_event_20230508_0000211.npz,KO.DYBB,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_GULA_.emsc_event_20230508_0000211.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
,KO.SARI,quakeml:eu.emsc/event/20230508_0000211,2.9,event,gap
ev_KO_CEYT_.emsc_event_20230508_0000211.npz,KO.CEYT,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_DARE_.emsc_event_20230508_0000211.npz,KO.DARE,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_URFA_.emsc_event_20230508_0000211.npz,KO.URFA,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_TAHT_.emsc_event_20230508_0000211.npz,KO.TAHT,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_BNN_.emsc_event_20230508_0000211.npz,KO.BNN,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_MERS_.emsc_event_20230508_0000211.npz,KO.MERS,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_SVRC_.emsc_event_20230508_0000211.npz,KO.SVRC,quakeml:eu.emsc/event/20230508_0000211,2.9,event,ok
ev_KO_DYBB_.emsc_event_20230508_0000207.npz,KO.DYBB,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_GULA_.emsc_event_20230508_0000207.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_CEYT_.emsc_event_20230508_0000207.npz,KO.CEYT,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_SARI_.emsc_event_20230508_0000207.npz,KO.SARI,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230508_0000207.npz,KO.TAHT,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_URFA_.emsc_event_20230508_0000207.npz,KO.URFA,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_DARE_.emsc_event_20230508_0000207.npz,KO.DARE,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230508_0000207.npz,KO.SVRC,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_MERS_.emsc_event_20230508_0000207.npz,KO.MERS,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_BNN_.emsc_event_20230508_0000207.npz,KO.BNN,quakeml:eu.emsc/event/20230508_0000207,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230508_0000202.npz,KO.DYBB,quakeml:eu.emsc/event/20230508_0000202,2.2,event,ok
ev_KO_TAHT_.emsc_event_20230508_0000199.npz,KO.TAHT,quakeml:eu.emsc/event/20230508_0000199,2.6,event,ok
ev_KO_GULA_.emsc_event_20230508_0000175.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000175,3.0,event,ok
ev_KO_GULA_.emsc_event_20230508_0000167.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000167,2.9,event,ok
ev_KO_DYBB_.emsc_event_20230508_0000113.npz,KO.DYBB,quakeml:eu.emsc/event/20230508_0000113,2.7,event,ok
ev_KO_MERS_.emsc_event_20230508_0000087.npz,KO.MERS,quakeml:eu.emsc/event/20230508_0000087,2.5,event,ok
ev_KO_GULA_.emsc_event_20230508_0000070.npz,KO.GULA,quakeml:eu.emsc/event/20230508_0000070,3.3,event,ok
,KO.DARE,quakeml:eu.emsc/event/20230508_0000053,2.1,event,gap
ev_KO_DARE_.emsc_event_20230508_0000007.npz,KO.DARE,quakeml:eu.emsc/event/20230508_0000007,2.2,event,ok
ev_KO_SARI_.emsc_event_20230507_0000161.npz,KO.SARI,quakeml:eu.emsc/event/20230507_0000161,2.3,event,ok
ev_KO_CEYT_.emsc_event_20230507_0000130.npz,KO.CEYT,quakeml:eu.emsc/event/20230507_0000130,2.4,event,ok
,KO.SVRC,quakeml:eu.emsc/event/20230507_0000042,2.8,event,missing_HHZ
ev_KO_DYBB_.emsc_event_20230507_0000073.npz,KO.DYBB,quakeml:eu.emsc/event/20230507_0000073,2.3,event,ok
ev_KO_GULA_.emsc_event_20230507_0000107.npz,KO.GULA,quakeml:eu.emsc/event/20230507_0000107,3.0,event,ok
ev_KO_CEYT_.emsc_event_20230507_0000092.npz,KO.CEYT,quakeml:eu.emsc/event/20230507_0000092,2.8,event,ok
ev_KO_URFA_.emsc_event_20230507_0000034.npz,KO.URFA,quakeml:eu.emsc/event/20230507_0000034,2.2,event,ok
,KO.DARE,quakeml:eu.emsc/event/20230507_0000034,2.2,event,gap
ev_KO_BNN_.emsc_event_20230507_0000034.npz,KO.BNN,quakeml:eu.emsc/event/20230507_0000034,2.2,event,ok
ev_KO_MERS_.emsc_event_20230507_0000034.npz,KO.MERS,quakeml:eu.emsc/event/20230507_0000034,2.2,event,ok
ev_KO_DYBB_.emsc_event_20230507_0000029.npz,KO.DYBB,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
ev_KO_GULA_.emsc_event_20230507_0000029.npz,KO.GULA,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
ev_KO_CEYT_.emsc_event_20230507_0000029.npz,KO.CEYT,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
ev_KO_SARI_.emsc_event_20230507_0000029.npz,KO.SARI,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
,KO.URFA,quakeml:eu.emsc/event/20230507_0000029,2.5,event,gap
ev_KO_TAHT_.emsc_event_20230507_0000029.npz,KO.TAHT,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
ev_KO_BNN_.emsc_event_20230507_0000029.npz,KO.BNN,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
ev_KO_DARE_.emsc_event_20230507_0000029.npz,KO.DARE,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
ev_KO_MERS_.emsc_event_20230507_0000029.npz,KO.MERS,quakeml:eu.emsc/event/20230507_0000029,2.5,event,ok
ev_KO_DYBB_.emsc_event_20230507_0000028.npz,KO.DYBB,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_TAHT_.emsc_event_20230507_0000028.npz,KO.TAHT,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_CEYT_.emsc_event_20230507_0000028.npz,KO.CEYT,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_GULA_.emsc_event_20230507_0000028.npz,KO.GULA,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_URFA_.emsc_event_20230507_0000028.npz,KO.URFA,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_SARI_.emsc_event_20230507_0000028.npz,KO.SARI,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_DARE_.emsc_event_20230507_0000028.npz,KO.DARE,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_GULA_.emsc_event_20230507_0000019.npz,KO.GULA,quakeml:eu.emsc/event/20230507_0000019,2.2,event,ok
ev_KO_BNN_.emsc_event_20230507_0000028.npz,KO.BNN,quakeml:eu.emsc/event/20230507_0000028,2.3,event,ok
ev_KO_DYBB_.emsc_event_20230507_0000019.npz,KO.DYBB,quakeml:eu.emsc/event/20230507_0000019,2.2,event,ok
ev_KO_GULA_.emsc_event_20230507_0000014.npz,KO.GULA,quakeml:eu.emsc/event/20230507_0000014,3.2,event,ok
ev_KO_MERS_.emsc_event_20230506_0000197.npz,KO.MERS,quakeml:eu.emsc/event/20230506_0000197,2.2,event,ok
ev_KO_DARE_.emsc_event_20230506_0000124.npz,KO.DARE,quakeml:eu.emsc/event/20230506_0000124,2.1,event,ok
ev_KO_URFA_.emsc_event_20230506_0000029.npz,KO.URFA,quakeml:eu.emsc/event/20230506_0000029,2.8,event,ok
ev_KO_MERS_.emsc_event_20230506_0000013.npz,KO.MERS,quakeml:eu.emsc/event/20230506_0000013,3.1,event,ok
,KO.SARI,quakeml:eu.emsc/event/20230506_0000060,2.0,event,gap
